userid,gender,age,country
1265,Female,61,Japan
1266,Female,49,Spain
1267,Female,45,Japan
1268,Female,43,Germany
1269,Female,26,Japan
1270,Male,31,Germany
1271,Female,41,Australia
1272,Male,23,France
1273,Male,43,Spain
1274,Male,66,Spain
1275,Female,34,Japan
1276,Female,55,France
1277,Male,22,United Kingdom
1278,Male,66,United States
1279,Female,55,Australia
1280,Male,34,France
1281,Female,21,Canada
1282,Male,49,France
1283,Female,44,Germany
1284,Male,68,Japan
1285,Male,61,Canada
1286,Female,66,Germany
1287,Female,20,Italy
1288,Male,53,Italy
1289,Female,72,Italy
1290,Female,31,Italy
1291,Female,20,Canada
1292,Male,33,Japan
1293,Male,23,Japan
1294,Male,63,Australia
1295,Female,69,France
1296,Female,31,Italy
1297,Female,74,France
1298,Female,47,Canada
1299,Male,35,Germany
1300,Female,61,Germany
1301,Female,78,Germany
1302,Male,79,Japan
1303,Female,27,Italy
1304,Male,63,Italy
1305,Male,72,Germany
1306,Male,37,United States
1307,Female,77,United States
1308,Male,73,Germany
1309,Male,68,United States
1310,Female,60,France
1311,Male,21,United Kingdom
1312,Male,31,Germany
1313,Female,36,Germany
1314,Female,52,Germany
1315,Male,40,France
1316,Male,67,China
1317,Male,54,France
1318,Male,18,Canada
1319,Female,70,Canada
1320,Female,54,Italy
1321,Female,21,United States
1322,Female,23,Germany
1323,Male,51,Canada
1324,Male,69,Spain
1325,Male,50,France
1326,Male,70,France
1327,Female,55,United States
1328,Female,69,Spain
1329,Male,43,Canada
1330,Male,45,United States
1331,Male,44,Australia
1332,Female,41,Canada
1333,Male,30,Australia
1334,Female,63,Australia
1335,Male,59,China
1336,Male,55,Italy
1337,Male,31,Australia
1338,Male,39,Australia
1339,Male,29,China
1340,Female,74,United Kingdom
1341,Female,77,France
1342,Female,19,Italy
1343,Female,52,Australia
1344,Male,53,Japan
1345,Male,18,United States
1346,Male,78,Spain
1347,Female,45,Spain
1348,Female,45,Italy
1349,Female,66,Germany
1350,Male,26,Germany
1351,Male,29,Canada
1352,Female,61,Spain
1353,Female,18,China
1354,Female,69,China
1355,Female,50,Spain
1356,Male,58,Japan
1357,Male,60,United Kingdom
1358,Female,28,Spain
1359,Female,38,China
1360,Male,33,France
1361,Female,39,Canada
1362,Male,39,Canada
1363,Female,48,France
1364,Female,54,Italy
1365,Female,58,Australia
1366,Female,23,Japan
1367,Female,49,United States
1368,Female,72,United Kingdom
1369,Female,64,Germany
1370,Female,79,Spain
1371,Female,47,Germany
1372,Female,48,Japan
1373,Female,26,China
1374,Female,59,Australia
1375,Male,66,Canada
1376,Female,55,Germany
1377,Female,25,Germany
1378,Female,36,France
1379,Male,45,Japan
1380,Female,63,Japan
1381,Female,59,China
1382,Female,51,United States
1383,Female,23,Germany
1384,Female,20,Spain
1385,Male,23,Spain
1386,Male,49,Japan
1387,Female,65,Italy
1388,Male,76,Italy
1389,Female,71,China
1390,Male,71,Germany
1391,Male,59,Japan
1392,Female,59,Italy
1393,Female,55,United Kingdom
1394,Male,46,United Kingdom
1395,Male,40,Canada
1396,Female,39,Japan
1397,Male,68,France
1398,Female,40,France
1399,Male,45,Spain
1400,Female,33,France
1401,Female,33,United Kingdom
1402,Female,45,United Kingdom
1403,Male,71,Germany
1404,Male,64,Spain
1405,Male,75,United Kingdom
1406,Female,28,United States
1407,Female,42,China
1408,Male,51,United States
1409,Female,44,Spain
1410,Female,76,United States
1411,Female,48,China
1412,Male,70,Canada
1413,Male,42,Canada
1414,Female,70,Germany
1415,Female,59,United Kingdom
1416,Female,57,France
1417,Male,70,Germany
1418,Female,42,Canada
1419,Female,41,China
1420,Male,20,United States
1421,Male,37,France
1422,Female,25,Spain
1423,Male,32,Italy
1424,Male,29,United Kingdom
1425,Male,62,United Kingdom
1426,Male,32,Canada
1427,Female,64,United Kingdom
1428,Female,46,Italy
1429,Male,19,Japan
1430,Male,25,Australia
1431,Male,66,United Kingdom
1432,Female,37,France
1433,Male,41,China
1434,Male,44,Italy
1435,Male,51,China
1436,Male,22,Germany
1437,Male,50,Australia
1438,Female,21,Canada
1439,Male,46,Germany
1440,Female,41,United States
1441,Female,73,France
1442,Male,36,United States
1443,Male,23,Japan
1444,Female,34,Canada
1445,Female,37,United Kingdom
1446,Male,18,Japan
1447,Male,42,Japan
1448,Male,46,Australia
1449,Male,42,United States
1450,Male,74,Spain
1451,Female,76,Australia
1452,Male,52,Canada
1453,Male,25,Japan
1454,Female,44,Canada
1455,Male,37,France
1456,Male,34,United States
1457,Female,28,Canada
1458,Female,18,Australia
1459,Male,63,Japan
1460,Male,28,Australia
1461,Male,57,Spain
1462,Male,35,Japan
1463,Male,53,Germany
1464,Female,67,France
1465,Female,27,Italy
1466,Female,30,France
1467,Female,30,Australia
1468,Female,18,China
1469,Male,28,China
1470,Female,64,United States
1471,Female,47,United Kingdom
1472,Male,34,Australia
1473,Female,48,China
1474,Male,72,Australia
1475,Female,55,Italy
1476,Female,66,United States
1477,Male,78,France
1478,Female,25,United States
1479,Male,76,Australia
1480,Female,42,Canada
1481,Female,80,Australia
1482,Female,76,United Kingdom
1483,Male,52,China
1484,Male,50,United Kingdom
1485,Male,56,Canada
1486,Female,28,Spain
1487,Male,28,Italy
1488,Male,62,Italy
1489,Female,54,Spain
1490,Male,62,France
1491,Male,41,United States
1492,Female,19,United States
1493,Female,33,United States
1494,Male,44,China
1495,Male,38,France
1496,Male,71,United States
1497,Female,73,Canada
1498,Male,40,Canada
1499,Female,50,Australia
1500,Female,19,United Kingdom
1501,Female,36,Spain
1502,Male,62,Japan
1503,Male,46,United Kingdom
1504,Male,29,United States
1505,Male,73,Canada
1506,Male,36,United Kingdom
1507,Male,65,Australia
1508,Male,72,United Kingdom
1509,Male,75,United States
1510,Male,60,Italy
1511,Male,36,Spain
1512,Female,75,China
1513,Male,43,Germany
1514,Male,32,Japan
1515,Male,29,United Kingdom
1516,Female,68,Italy
1517,Female,49,Italy
1518,Female,19,Australia
1519,Female,34,Spain
1520,Male,43,Germany
1521,Female,24,Canada
1522,Male,67,Canada
1523,Female,27,Australia
1524,Male,28,France
1525,Male,65,Italy
1526,Female,78,Canada
1527,Male,62,Japan
1528,Female,33,Japan
1529,Female,68,United Kingdom
1530,Male,22,Japan
1531,Male,51,Germany
1532,Female,19,China
1533,Male,56,United Kingdom
1534,Female,35,Italy
1535,Female,73,Australia
1536,Female,37,Canada
1537,Female,61,China
1538,Female,75,France
1539,Female,28,Japan
1540,Female,28,Germany
1541,Male,54,China
1542,Female,74,China
1543,Male,49,Canada
1544,Male,74,Canada
1545,Male,22,United Kingdom
1546,Female,64,Italy
1547,Male,24,France
1548,Female,48,Australia
1549,Male,50,Spain
1550,Female,43,Canada
1551,Female,22,United States
1552,Female,21,Australia
1553,Male,77,France
1554,Male,39,United States
1555,Female,56,Italy
1556,Female,71,Italy
1557,Female,72,France
1558,Female,71,China
1559,Female,39,China
1560,Female,72,United Kingdom
1561,Female,29,Japan
1562,Male,43,United States
1563,Female,25,China
1564,Female,41,Japan
1565,Female,68,Japan
1566,Male,29,United Kingdom
1567,Female,34,United Kingdom
1568,Male,57,Australia
1569,Male,63,Italy
1570,Male,28,Italy
1571,Female,71,France
1572,Male,44,Canada
1573,Male,72,Germany
1574,Male,79,Canada
1575,Female,65,United Kingdom
1576,Male,44,Canada
1577,Male,67,Spain
1578,Male,38,Canada
1579,Male,43,United Kingdom
1580,Male,75,Australia
1581,Female,18,Spain
1582,Female,42,China
1583,Female,60,United Kingdom
1584,Male,66,China
1585,Male,27,France
1586,Male,20,Germany
1587,Female,30,Spain
1588,Female,25,United Kingdom
1589,Male,69,United Kingdom
1590,Female,40,Canada
1591,Male,64,Italy
1592,Male,38,Italy
1593,Male,34,France
1594,Male,45,China
1595,Female,53,France
1596,Female,73,Germany
1597,Female,51,Germany
1598,Male,33,France
1599,Male,36,Italy
1600,Female,62,Canada
1601,Female,68,United Kingdom
1602,Female,70,United States
1603,Male,53,Canada
1604,Male,19,Germany
1605,Male,53,United Kingdom
1606,Female,49,Italy
1607,Female,28,France
1608,Male,73,Canada
1609,Male,57,United Kingdom
1610,Female,54,Japan
1611,Male,45,Japan
1612,Female,26,Japan
1613,Male,53,United Kingdom
1614,Female,24,United States
1615,Male,38,Italy
1616,Male,46,United States
1617,Female,70,Spain
1618,Male,34,Australia
1619,Male,23,Spain
1620,Male,52,United States
1621,Female,32,Australia
1622,Male,52,Japan
1623,Female,27,Germany
1624,Male,18,United States
1625,Female,42,Spain
1626,Male,20,Australia
1627,Male,36,United States
1628,Male,24,Canada
1629,Male,24,Australia
1630,Female,73,France
1631,Female,68,Japan
1632,Male,20,China
1633,Male,41,Australia
1634,Male,39,United States
1635,Female,60,China
1636,Male,22,Germany
1637,Female,57,China
1638,Male,60,France
1639,Male,24,France
1640,Female,37,United States
1641,Female,54,United Kingdom
1642,Male,78,Japan
1643,Female,32,China
1644,Male,60,United Kingdom
1645,Female,75,United States
1646,Male,34,United States
1647,Female,22,United Kingdom
1648,Male,18,France
1649,Male,36,France
1650,Female,39,Italy
1651,Male,80,Japan
1652,Female,77,United States
1653,Male,26,Italy
1654,Male,76,Australia
1655,Female,53,Spain
1656,Male,50,Canada
1657,Male,23,Canada
1658,Female,67,Australia
1659,Female,34,Germany
1660,Male,66,Italy
1661,Male,59,United Kingdom
1662,Male,24,Japan
1663,Female,52,Canada
1664,Female,77,Japan
1665,Female,33,Germany
1666,Male,51,United Kingdom
1667,Male,77,Germany
1668,Female,44,United Kingdom
1669,Female,51,Italy
1670,Male,36,United States
1671,Male,20,Canada
1672,Female,29,Australia
1673,Male,38,France
1674,Male,65,China
1675,Male,19,United Kingdom
1676,Female,18,United Kingdom
1677,Female,62,Japan
1678,Male,74,United States
1679,Male,39,United States
1680,Male,26,Italy
1681,Female,44,United States
1682,Male,70,Australia
1683,Female,18,United Kingdom
1684,Male,71,Australia
1685,Male,27,Italy
1686,Male,45,Spain
1687,Male,49,Australia
1688,Male,71,France
1689,Male,24,France
1690,Female,66,Spain
1691,Male,59,Italy
1692,Male,40,China
1693,Male,46,Australia
1694,Male,49,United States
1695,Male,74,Canada
1696,Male,49,France
1697,Female,47,Australia
1698,Female,24,Australia
1699,Male,45,United States
1700,Female,41,Japan
1701,Female,29,Japan
1702,Female,63,Germany
1703,Female,18,Germany
1704,Female,19,United Kingdom
1705,Female,73,United States
1706,Female,70,Germany
1707,Male,55,Italy
1708,Male,41,Germany
1709,Female,31,Spain
1710,Male,29,Italy
1711,Male,63,United Kingdom
1712,Female,23,Japan
1713,Female,23,Italy
1714,Female,37,Italy
1715,Male,39,France
1716,Female,19,Australia
1717,Female,26,Spain
1718,Female,80,Canada
1719,Male,32,United Kingdom
1720,Female,71,United States
1721,Male,50,United Kingdom
1722,Female,23,Japan
1723,Male,58,China
1724,Female,35,Italy
1725,Female,77,France
1726,Male,23,China
1727,Female,21,France
1728,Male,27,United States
1729,Male,70,Germany
1730,Female,54,United Kingdom
1731,Female,41,United States
1732,Male,74,Spain
1733,Female,76,China
1734,Male,39,United Kingdom
1735,Female,18,China
1736,Female,75,Canada
1737,Male,34,Australia
1738,Female,56,Germany
1739,Female,63,Germany
1740,Female,67,Germany
1741,Male,44,Japan
1742,Female,28,Italy
1743,Male,25,Italy
1744,Male,39,Japan
1745,Male,32,Germany
1746,Female,72,Australia
1747,Male,79,Germany
1748,Female,68,United States
1749,Female,69,France
1750,Male,57,United States
1751,Female,30,Germany
1752,Female,42,Canada
1753,Male,75,United States
1754,Male,43,United Kingdom
1755,Male,57,France
1756,Male,60,Germany
1757,Male,47,United States
1758,Female,57,United Kingdom
1759,Female,32,Australia
1760,Male,39,United States
1761,Male,55,Spain
1762,Female,49,Spain
1763,Female,39,Australia
1764,Male,72,United States
1765,Male,48,France
1766,Female,57,France
1767,Female,27,France
1768,Male,36,United Kingdom
1769,Male,38,Japan
1770,Male,36,Japan
1771,Male,34,Canada
1772,Male,43,France
1773,Female,56,China
1774,Female,48,Australia
1775,Male,20,China
1776,Female,50,Japan
1777,Male,78,Germany
1778,Female,34,China
1779,Female,37,United Kingdom
1780,Female,49,Japan
1781,Female,54,Spain
1782,Male,77,Spain
1783,Male,49,Italy
1784,Male,61,Italy
1785,Male,56,United Kingdom
1786,Female,35,Japan
1787,Female,75,Italy
1788,Male,41,France
1789,Male,20,Australia
1790,Male,79,Italy
1791,Female,25,United States
1792,Female,77,France
1793,Female,66,Germany
1794,Female,64,Japan
1795,Female,38,Japan
1796,Female,21,Canada
1797,Female,22,United States
1798,Female,37,Australia
1799,Female,68,Italy
1800,Male,21,China
1801,Male,64,Canada
1802,Male,27,Australia
1803,Female,24,United Kingdom
1804,Female,66,United Kingdom
1805,Male,25,China
1806,Male,72,United Kingdom
1807,Male,62,Canada
1808,Female,54,United Kingdom
1809,Male,70,Germany
1810,Male,40,France
1811,Female,57,United Kingdom
1812,Male,24,Spain
1813,Female,40,Canada
1814,Female,48,China
1815,Female,61,Italy
1816,Female,37,United States
1817,Female,30,Germany
1818,Male,33,Canada
1819,Male,21,France
1820,Female,46,Germany
1821,Male,59,France
1822,Male,40,Spain
1823,Female,28,Italy
1824,Male,27,China
1825,Female,54,United Kingdom
1826,Female,75,France
1827,Female,43,United Kingdom
1828,Male,24,China
1829,Female,68,United Kingdom
1830,Male,25,Germany
1831,Female,40,China
1832,Male,70,Spain
1833,Female,48,Japan
1834,Male,43,France
1835,Female,50,China
1836,Female,22,France
1837,Female,46,United Kingdom
1838,Male,19,United States
1839,Female,47,United States
1840,Female,79,Spain
1841,Female,44,Canada
1842,Male,31,United Kingdom
1843,Male,72,Australia
1844,Female,64,United Kingdom
1845,Male,42,Italy
1846,Female,29,United States
1847,Male,25,China
1848,Female,29,United States
1849,Male,28,Italy
1850,Female,21,Japan
1851,Female,77,Canada
1852,Male,30,Italy
1853,Male,67,Japan
1854,Male,34,Germany
1855,Male,45,Japan
1856,Female,48,Spain
1857,Male,33,Italy
1858,Female,23,United Kingdom
1859,Male,54,France
1860,Male,70,United States
1861,Male,52,Germany
1862,Male,37,China
1863,Male,48,Germany
1864,Female,20,United Kingdom
1865,Female,63,United Kingdom
1866,Female,69,Spain
1867,Male,63,Italy
1868,Male,26,Italy
1869,Female,51,United Kingdom
1870,Female,73,United States
1871,Female,25,Germany
1872,Female,25,France
1873,Male,36,France
1874,Female,20,France
1875,Female,33,Australia
1876,Male,71,United States
1877,Female,37,France
1878,Male,62,Spain
1879,Female,21,China
1880,Male,67,Canada
1881,Female,41,China
1882,Male,29,Australia
1883,Female,23,United States
1884,Male,25,France
1885,Male,74,United Kingdom
1886,Male,35,Canada
1887,Female,77,Canada
1888,Male,41,China
1889,Female,24,Spain
1890,Male,20,Japan
1891,Female,41,United Kingdom
1892,Female,45,Italy
1893,Male,29,Japan
1894,Female,40,Spain
1895,Male,34,Japan
1896,Female,40,Canada
1897,Male,40,Japan
1898,Male,67,Spain
1899,Male,79,Australia
1900,Male,71,Japan
1901,Male,24,Japan
1902,Female,59,United States
1903,Male,38,Spain
1904,Female,42,Australia
1905,Male,35,Japan
1906,Female,20,France
1907,Male,49,Italy
1908,Male,79,France
1909,Male,32,Spain
1910,Female,18,Germany
1911,Male,44,United Kingdom
1912,Male,66,Japan
1913,Female,57,Canada
1914,Male,33,France
1915,Female,28,United States
1916,Female,54,Germany
1917,Female,63,Spain
1918,Male,64,Spain
1919,Male,46,China
1920,Female,52,Australia
1921,Male,54,China
1922,Female,19,Italy
1923,Female,32,Australia
1924,Male,44,Italy
1925,Female,50,Germany
1926,Male,24,Germany
1927,Female,44,China
1928,Male,54,France
1929,Female,47,United Kingdom
1930,Female,76,Spain
1931,Male,37,China
1932,Male,37,Italy
1933,Male,54,China
1934,Female,30,Germany
1935,Male,54,Italy
1936,Male,72,Germany
1937,Female,66,Canada
1938,Female,40,Japan
1939,Male,24,China
1940,Male,63,Canada
1941,Male,80,Canada
1942,Male,41,United Kingdom
1943,Male,76,Japan
1944,Male,40,Spain
1945,Male,75,Australia
1946,Female,69,United States
1947,Male,41,Italy
1948,Male,31,Spain
1949,Male,43,United Kingdom
1950,Female,49,Canada
1951,Female,80,China
1952,Female,20,Japan
1953,Male,69,Australia
1954,Male,58,China
1955,Male,32,China
1956,Male,48,Germany
1957,Female,47,Italy
1958,Female,33,Australia
1959,Male,50,China
1960,Male,37,Italy
1961,Male,33,Germany
