,valence,artists,count,popularity
592,0.4913333333333332,Alan Parsons,6,37.66666666666666
593,0.307,Alan Rickman,2,44.0
594,0.1817615384615384,Alan Silvestri,26,47.46153846153846
595,0.2418888888888888,Alan Tam,18,40.22222222222222
596,0.0953,Alan Titus,1,45.0
597,0.347,Alan Umstead,2,58.0
598,0.3034074074074074,Alan Walker,27,71.22222222222223
599,0.609,Alan Watts,1,39.0
600,0.763,Alan Wayne,1,55.0
601,0.1997857142857142,Alan Wilder,7,38.285714285714285
602,0.3604101265822785,Alanis Morissette,79,49.36708860759494
603,0.37,Alanna Ubach,1,57.0
604,0.3581,Alannah Myles,6,54.66666666666666
605,0.28,Alasdair Fraser,5,34.4
606,0.626,Alaska Y Dinarama,6,58.33333333333334
607,0.4479999999999999,Alaska Y Los Pegamoides,2,48.0
608,0.878,Alauddin,2,0.0
609,0.733,Alaíde Costa,2,39.0
610,0.1434636363636363,Alban Berg,11,2.1818181818181817
611,0.0886,Alban Berg Quartett,2,36.0
612,0.6715714285714286,Albeli,7,0.0
613,0.9675,Albert Ammons & Pete Johnson,4,10.5
614,0.736,Albert Ayler,2,22.0
615,0.7362857142857141,Albert Collins,14,41.85714285714285
616,0.278525,Albert Cornellier,4,0.0
617,0.7206923076923076,Albert Hammond,13,41.846153846153854
618,0.7440000000000001,Albert Hammond Jr,4,42.0
619,0.06375,Albert Hay Malotte,2,9.5
620,0.649597222222222,Albert King,72,27.86111111111111
621,0.6226,Albert Linville,5,6.8
622,0.2996666666666667,Albert Lortzing,3,0.0
623,0.217,Albert Nova,2,0.0
624,0.5346666666666666,Albert Préjean,6,0.0
625,0.107078,Albert Schweitzer,100,0.0
626,0.774,Alberta Hunter,2,36.0
627,0.515,Albertina Walker,1,25.0
628,0.285,"Alberto ""Beto"" Zapata",1,68.0
629,0.2245,Alberto Albertini,2,0.5
630,0.6831904761904762,Alberto Arenas,63,0.0
631,0.7990526315789472,Alberto Beltran,19,4.631578947368421
632,0.5755714285714287,Alberto Cortez,14,43.14285714285715
633,0.1764000000000001,Alberto Erede,116,0.1034482758620689
634,0.6829999999999999,Alberto Fontán Luna,2,0.0
635,0.4020833333333334,Alberto Gomez,24,0.0
636,0.5457500000000001,Alberto Martini,8,46.75
637,0.6795,Alberto Pedraza,8,54.5
638,0.8170000000000001,Alberto Pedraza Con Su Ritmo Y Sabor,4,44.5
639,0.747,Alberto Pedraza Islas,2,48.0
640,0.4573571428571429,Alberto Rabagliati,28,2.2142857142857144
641,0.4548,Alberto Ruiz,5,5.0
642,0.7436666666666666,Alberto Ruiz Lavadenz,3,1.3333333333333333
643,0.441,Alberto Vazquez,12,51.16666666666666
644,0.745,Alberto Y Roberto,6,53.33333333333334
645,0.0967,Albino Gaggi,2,0.0
646,0.72525,Alborosie,8,56.0
647,0.495,Alcatrazz,4,33.0
648,0.095775,Alceo Galliera,8,4.375
649,0.782,Alceu Valença,2,61.0
650,0.419,Alcides Briceño,2,0.0
651,0.5529999999999999,Alcides Caminha,2,29.0
652,0.5868139534883717,Alcoholics Anonymous,86,0.0465116279069767
653,0.1539,Alda Noni,2,0.0
654,0.141,Aldenhoff,13,0.0
655,0.1742,Aldo Bertocci,4,0.0
656,0.7170000000000001,Aldo Campoamor,2,0.0
657,0.5985,Aldo Campoamor & Hector Insua,2,0.0
658,0.335,Aldo Ciccolini,2,50.0
659,0.836,Aldo Dona & Elena Beltrami con Orchestra Pippo Barzizza,2,0.0
660,0.938,Aldo Donà,1,0.0
661,0.6910000000000001,Aldo Marin,2,24.5
662,0.365,Aldo Monges,2,39.0
663,0.551,Aldo Nova,16,31.75
664,0.1858384615384616,Aldo Protti,13,0.2307692307692308
665,0.8799999999999999,Aldo Trujillo,4,69.0
666,0.713,Ale M. Z.,2,0.0
667,0.8109999999999999,Aleanne Francois,2,1.0
668,0.5912,"Alec ""Guitar Slim"" Seward",10,0.0
669,0.5649999999999998,Alec Benjamin,23,71.65217391304348
670,0.45225,Alec Redshaw,8,0.0
671,0.03585,Alec Wilder,2,6.5
672,0.0956,Aled Jones,2,49.0
673,0.2175,Alee,4,0.0
674,0.8240000000000001,Alegre All Stars,4,18.0
675,0.5261578947368419,Alejandra Guzman,38,51.78947368421053
676,0.4453999999999999,Alejandra Zambrini,20,0.0
677,0.826,"Alejandro ""Mosty"" Patiño",2,60.0
678,0.32,Alejandro Algara,2,25.0
679,0.79,Alejandro Cardona,2,4.0
680,0.506,Alejandro Escovedo,2,41.0
681,0.526125,Alejandro Fernández,64,55.53125
682,0.539,Alejandro Filio,2,55.0
683,0.322,Alejandro Lerner,2,53.0
684,0.4498409090909093,Alejandro Sanz,44,57.31818181818182
685,0.301,Aleko Efendi,4,0.0
686,0.4808250000000001,Alekos Dimou,24,0.0
687,0.8290000000000001,Alekos Kitsakis,6,0.0
688,0.218,Aleks Nikolov,2,0.0
689,0.6283076923076922,Aleks Syntek,13,60.53846153846154
690,0.287,Aleksis Zoympas-Violi,2,0.0
691,0.0369,Alena Cherny,2,63.0
692,0.199,Alesana,4,49.0
693,0.4456769230769232,Alessandra De Negri,26,0.0
694,0.296,Alessandro Corbelli,1,33.0
695,0.171,Alessandro Marcello,1,37.0
696,0.256,Alessandro Safina,2,50.0
697,0.091,Alessandro Scarlatti,1,0.0
698,0.475,Alessi Brothers,4,51.5
699,0.4178846153846154,Alessia Cara,26,68.46153846153847
700,0.0302,Alessio Bax,2,61.0
701,0.3955714285714286,Alesso,14,63.92857142857143
702,0.6895,Alestorm,4,47.0
703,0.2613333333333333,Alex & Sierra,6,67.66666666666667
704,0.562,Alex Banin,2,68.0
705,0.679,Alex Boniello,1,51.0
706,0.7020000000000001,Alex Brightman,1,66.0
707,0.8290909090909091,Alex Bueno,11,47.0
708,0.861,Alex Bueno y Su Orquesta,2,55.0
709,0.7146666666666667,Alex Bugnon,6,32.666666666666664
710,0.429,Alex C.,1,44.0
711,0.2206,Alex Campos,10,56.0
712,0.286,Alex Clare,2,59.0
713,0.244,Alex DB,2,0.0
714,0.3829999999999999,Alex Denada,2,0.0
715,0.385,Alex Ebert,2,49.0
716,0.4283333333333334,Alex Foster,3,1.3333333333333333
717,0.4070000000000001,Alex G,6,50.0
718,0.72975,Alex Gargolas,4,58.75
719,0.312,Alex Gaudino,1,72.0
720,0.6343333333333333,Alex Guesta,3,0.6666666666666666
721,0.212,Alex Hope,2,59.0
722,0.256,Alex Isley,2,47.0
723,0.5469999999999999,Alex Kenji,2,25.5
724,0.374,Alex Klingle,1,0.0
725,0.3048,Alex Lacamoire,20,43.7
726,0.8270000000000001,Alex Manga,2,63.0
727,0.7090000000000001,Alex Natale DJ,1,49.0
728,0.5903333333333335,Alex Newell,3,64.0
729,0.495,Alex Norton,1,47.0
730,0.283,Alex Orbison,5,31.4
731,0.9395,Alex Pro,4,54.5
732,0.5165,Alex Rose,4,73.25
733,0.0374,Alex Somers,4,43.0
734,0.9,Alex Spanador Mosely,1,58.0
735,0.4280666666666667,Alex Turner,15,47.46666666666667
736,0.30975,Alex Ubago,8,59.625
737,0.0628,Alex Van Halen,2,41.0
738,0.494,Alex Wiley,2,48.0
739,0.4039999999999999,Alex Young,1,0.0
740,0.254,Alex de Grassi,6,31.33333333333333
741,0.482,Alexa Vega,1,49.0
742,0.5155,Alexander 'Skip' Spence,8,24.5
743,0.191,Alexander 23,2,83.0
744,0.284,Alexander Acha,2,71.0
745,0.19981,Alexander Borodin,20,22.1
746,0.0547,Alexander Briger,1,67.0
747,0.152,Alexander Courage,1,19.0
748,0.1270285714285714,Alexander Glazunov,7,19.571428571428573
749,0.696,Alexander Gorya,2,0.0
750,0.1669999999999999,Alexander Gretchaninov,2,0.0
751,0.31125,Alexander Hanson,16,38.5
752,0.12185,Alexander Hilsberg,4,0.0
753,0.4445,Alexander King,4,54.5
754,0.374,Alexander Kipnis,1,0.0
755,0.19885,Alexander Klinger,2,51.5
756,0.27,Alexander Malter,2,52.0
757,0.0392,Alexander Melnikov,1,52.0
758,0.545,Alexander Muir,1,21.0
759,0.6577741935483871,Alexander O'Neal,31,37.83870967741935
760,0.0371,Alexander Oliver,1,22.0
761,0.937,Alexander Peskanov,2,44.0
762,0.0615,Alexander Rahbari,2,31.0
763,0.954,Alexander Robotnick,2,34.0
764,0.623,Alexander Rosenbaum,2,40.0
765,0.6196666666666667,Alexander Rybak,3,44.66666666666666
766,0.2346300000000001,Alexander Schneider,30,1.6
767,0.3829999999999999,Alexander Schneider Quintet,2,0.0
768,0.0971,Alexander Scholuch,2,1.0
769,0.2850842105263158,Alexander Schreiner,38,16.105263157894736
770,0.1841540322580645,Alexander Scriabin,124,3.806451612903226
771,0.0686,Alexander String Quartet,2,53.0
772,0.1176545454545454,Alexander Zakin,11,0.0
773,0.863,Alexandra,2,67.0
774,0.7809999999999999,Alexandra Stan,2,62.0
775,0.8490000000000001,Alexandre Brailowsky,2,0.0
776,0.1181642857142857,Alexandre Desplat,28,47.64285714285714
777,0.4845,Alexandre Pires,4,58.0
778,0.291,Alexandre Tansman,1,6.0
779,0.1262266666666666,Alexandre Tharaud,15,53.06666666666667
780,0.195,Alexei Lubimov,2,48.0
781,0.764,Alexi,1,52.0
782,0.3229999999999999,Alexi Murdoch,12,52.33333333333334
783,0.384,Alexis,2,44.0
784,0.29,Alexis Ffrench,2,52.0
785,0.3329999999999999,Alexis Korner's Blues Incorporated,2,43.0
786,0.446,Alexis La Bestia,1,61.0
787,0.888,Alexis Roberts,2,69.0
788,0.0999,Alexis Vlassof Chorus,3,0.0
789,0.037,Alexis Weissenberg,6,51.66666666666666
790,0.7652857142857143,Alexis y Fido,14,57.28571428571429
791,0.347,Alexisonfire,6,47.66666666666666
792,0.509,Alfamega,1,42.0
793,0.426,Alfonso Cruz Jimenez,2,14.0
794,0.6974444444444445,Alfonso Herrera,54,60.77777777777778
795,0.506,Alfonso Ortiz Tirado,2,0.0
796,0.107,Alfonso Vega Núñez,2,0.0
797,0.176,Alfonso X El Sabio,1,0.0
798,0.1106,Alfred Antonini,2,2.5
799,0.3335,Alfred Apaka,4,13.5
800,0.2001937500000001,Alfred Brendel,16,35.5
801,0.5613333333333334,Alfred Campos,3,2.333333333333333
802,0.2536822580645161,Alfred Cortot,124,1.3387096774193548
803,0.4076333333333333,Alfred Drake,30,4.466666666666667
804,0.0909,Alfred Hause,2,45.0
805,0.6779999999999999,Alfred Henderson,3,0.0
806,0.2969187499999999,Alfred Hitchcock,32,12.9375
807,0.0962769911504424,Alfred Newman,113,1.4336283185840708
808,0.0603,Alfred Pfeifle,1,0.0
809,0.0618,Alfred Piccaver,2,0.0
810,0.2756458333333333,Alfred Poell,24,0.0
811,0.305,Alfred Prinz,1,47.0
812,0.2156166666666666,Alfred Wallenstein,48,8.5625
813,0.4543952380952381,Alfredo Antonini,42,9.095238095238097
814,0.4175,Alfredo Arroyo,4,7.0
815,0.2789999999999999,Alfredo Casella,1,0.0
816,0.2125125,Alfredo Catalani,8,1.875
817,0.363,Alfredo Giacomotti,1,35.0
818,0.908,Alfredo Gutierrez,4,36.0
819,0.903,Alfredo Gutierrez Y Su Conjunto,2,33.0
820,0.866,Alfredo Gutiérrez y sus Acordeones Dorados,1,26.0
821,0.962,Alfredo Linares,2,45.5
822,0.8346666666666668,Alfredo Olivas,12,64.0
823,0.3423720930232559,Alfredo Simonetto,43,0.0
824,0.5379999999999999,Algorisms,2,0.0
825,0.606,Ali,4,52.5
826,0.8414999999999999,Ali & Gipp,4,52.0
827,0.165,Ali Akbar Khan,2,41.0
828,0.429,Ali Bakhsh Zahoor,2,0.0
829,0.5416666666666666,Ali Farka Touré,6,47.83333333333334
830,0.3523166666666666,Ali Gatie,12,74.66666666666667
831,0.555,Ali Tabatabaee,1,50.0
832,0.153,Alias,2,54.0
833,0.6509999999999999,Alibabki,1,39.0
834,0.7657142857142859,Alibert,14,0.0
835,0.278,Alice Babs,3,23.33333333333333
836,0.6755,Alice Bowie,4,30.5
837,0.4,Alice Chater,2,66.0
838,0.8315,Alice Clark,4,36.0
839,0.574,Alice Cocéa,2,0.0
840,0.3169435897435897,Alice Coltrane,39,29.794871794871803
841,0.4899030303030304,Alice Cooper,165,36.08484848484849
842,0.7218,Alice DJ,10,59.6
843,0.748,Alice Deejay,2,58.0
844,0.4702903225806453,Alice Faye,31,0.2258064516129032
845,0.5986666666666666,Alice Ghostley,3,11.0
846,0.3426833333333332,Alice In Chains,144,49.77777777777778
847,0.746,Alice Lee,6,56.16666666666666
848,0.8290000000000001,Alice Merton,2,56.0
849,0.563,Alice Ripley,1,44.0
850,0.119,Alice Sixer,1,40.0
851,0.949,Alicia Bridges,2,45.0
852,0.4442916666666665,Alicia Keys,72,59.51388888888889
853,0.324,Alicia Morton,3,43.33333333333334
854,0.6283333333333333,Alicia Myers,6,40.0
855,0.4607777777777778,Alicia Villarreal,9,54.44444444444444
856,0.13195,Alicia de Larrocha,8,31.25
857,0.62,Alicks,2,64.0
858,0.5146000000000001,Alida Rouffe,5,0.0
859,0.6579999999999999,Alien Ant Farm,12,52.83333333333334
860,0.425,Alien Huang,2,65.0
861,0.3925,Alien Sex Fiend,4,32.0
862,0.324,Aliki Epitropaki,2,0.0
863,0.23475,Alina Baraz,16,58.0625
864,0.843,Aliotta Haynes Jeremiah,2,66.0
865,0.8495,Alisha,4,26.5
866,0.68,Alisha Chinai,1,51.0
867,0.833,Alison Bury,2,35.0
868,0.3979512195121952,Alison Krauss,41,44.82926829268293
869,0.4364333333333333,Alison Krauss & Union Station,18,41.888888888888886
870,0.283,Alison Mosshart,2,56.0
871,0.6931666666666666,Alison Moyet,12,36.833333333333336
872,0.384,Alison Wonderland,2,59.0
873,0.965,Alitasia,2,32.0
874,0.794,Alive 'N Kickin',2,43.0
875,0.777,Alizée,4,59.0
876,0.7391538461538462,Alka Yagnik,26,51.30769230769231
877,0.5974999999999999,Alkaline Trio,28,45.21428571428572
878,0.4385,All,4,37.0
879,0.3455,All Good Things,4,61.0
880,0.0829,All Shall Perish,2,46.0
881,0.152525,All Sons & Daughters,8,55.25
882,0.3358181818181818,All That Remains,22,52.0
883,0.218,All Them Witches,2,53.0
884,0.5288888888888889,All Time Low,63,52.98412698412698
885,0.3888571428571429,All-4-One,14,52.14285714285714
886,0.6002727272727273,Alla Pugacheva,11,37.0
887,0.5535,Alla Rakha,4,11.5
888,0.696,Allah-Las,2,56.0
889,0.887,Allan Gray,2,39.0
890,0.504,Allan Holdsworth,2,31.0
891,0.421,Allan Kingdom,1,60.0
892,0.809,Allan Sherman,4,14.5
893,0.4055,Allan Thomas,4,1.25
894,0.923,Allday,2,54.0
895,0.6920000000000001,Allen Case,3,2.0
896,0.677,Allen Gordon,2,57.0
897,0.7933333333333333,"Allen Gordon, Jr. aka ""ALLSTAR""",3,44.66666666666666
898,0.446,Allen Shaw,2,0.0
899,0.511,Allen Stone,2,50.0
900,0.6964736842105266,Allen Toussaint,38,31.73684210526316
901,0.493,Alli Mauzey,2,55.0
902,0.0764,Allie X,2,66.0
903,0.828,Allister,2,44.0
904,0.6285416666666668,Allman Brothers Band,240,30.641666666666666
905,0.7759999999999999,Allstar Weekend,2,46.0
906,0.3423333333333334,Allure,3,38.0
907,0.375,Allyn McLerie,3,0.6666666666666666
908,0.268,Allyson Horner,2,0.0
909,0.962,Alma Cogan,2,42.0
910,0.915,Alma Galarza,2,35.0
911,0.5999999999999999,Almendra,4,48.5
912,0.422625,Almighty,8,69.25
913,0.8475384615384615,Almirante,26,1.3076923076923077
914,0.4454285714285714,Aloe Blacc,14,61.57142857142857
915,0.309,Alois Buchbauer,1,0.0
916,0.2945888888888889,Alois Melichar,18,1.4444444444444444
917,0.2,Alois Pernerstorfer,1,0.0
918,0.364,Alok,1,80.0
919,0.5920000000000001,Alonso Mudarra,3,12.333333333333336
920,0.483,Alonzo Bosan,1,0.0
921,0.59575,Alpana Banerjee,16,0.0
922,0.7374999999999999,Alpha Blondy,4,49.5
923,0.162,Alphataurus,2,33.0
924,0.4965200000000001,Alphaville,25,53.04
925,0.903,Alphonse Mouzon,2,40.0
926,0.6629999999999999,Alquimia La Sonora Del XXI,2,51.0
927,0.212090909090909,Alter Bridge,22,50.81818181818182
928,0.6824,Altered Images,10,36.2
929,0.821,Althea And Donna,8,40.25
930,0.134,Althea Waites,2,41.0
931,0.8824000000000002,Alton Ellis,10,45.4
932,0.4029999999999999,Aluna,1,77.0
933,0.5035714285714287,AlunaGeorge,7,60.57142857142857
934,0.6359333333333336,Alvarenga E Ranchinho,30,0.8
935,0.703,Alvaro Carrillo,2,42.0
936,0.0397,Alvaro Cordova,1,2.0
937,0.0397,"Alvaro Cordova/Orchestra del Teatro alla Scala, Milano/Victor de Sabata",1,2.0
938,0.826,Alvaro Pava,2,51.0
939,0.4854999999999999,Alvaro Torres,12,41.0
940,0.7329175257731956,Alvin & The Chipmunks,97,18.855670103092784
941,0.6963333333333334,Alvin Alcorn,3,4.333333333333333
942,0.862,Alvin Davis,2,0.0
943,0.217,Alvin Lee,2,48.0
944,0.56,Alvin Stardust,2,40.0
945,0.452,Alvin Stoller,2,42.0
946,0.329,Alvvays,10,55.8
947,0.24,Alxander Timchenko,1,51.0
948,0.6447499999999999,Aly & AJ,16,50.125
949,0.0778,Aly & Fila,1,0.0
950,0.5710000000000001,Aly-Us,2,45.0
951,0.478,Alyans,2,53.0
952,0.5588,Alyson Stoner,5,56.4
953,0.345,Alyson Williams,2,36.0
954,0.306,Alyssa Mendonsa,2,60.0
955,0.4847857142857145,AmaIia Rodriguez,28,3.0
956,0.166,Amadeus Chamber Orchestra of Polish Radio,1,45.0
957,0.3759533333333333,Amadeus Quartet,30,0.0
958,0.97,Amadito Valdés,1,49.0
959,0.544,Amadou & Mariam,4,50.0
960,0.3389999999999999,Amaia Montero,4,60.5
961,0.431,Amala Das,2,0.0
962,0.5645,Amalia Mendoza,20,32.15
963,0.31892,Amalia Pini,10,0.0
964,0.743,Aman Trikha,2,59.0
965,0.5241666666666666,Amanaz,24,34.0
966,0.627,Amanda Bynes,6,53.66666666666666
967,0.4998888888888889,Amanda Miguel,36,44.72222222222222
968,0.755,Amanda Palmer,2,54.0
969,0.513,Amanda Perez,8,46.5
970,0.4700833333333334,Amanda Seyfried,12,61.0
971,0.3915,Amanda Shires,4,67.5
972,0.836,Amanda Troya,2,55.0
973,0.654,Amar,10,0.0
974,0.7709999999999999,Amar Sheikh,2,0.0
975,0.4715,Amaranthe,8,56.25
976,0.534,Amaryllis Fleming,2,29.0
977,0.7851428571428574,Amazing Rhythm Aces,14,33.857142857142854
978,0.72425,Amber,4,48.5
979,0.4694000000000001,Amber Coffman,6,50.66666666666666
980,0.6970000000000001,Amber Efe,1,54.0
981,0.321,Amber Mark,2,62.0
982,0.20954,Amber Run,10,61.0
983,0.5489999999999999,Amber-Simone,1,61.0
984,0.0192,Ambiworld,4,66.0
985,0.196,Ambjaay,2,64.0
986,0.0712333333333333,Ambroise Thomas,3,0.0
987,0.416,Ambrose Roan Horse,2,4.0
988,0.6733809523809523,Ambrosia,21,41.90476190476191
989,0.12995,Ambrosian Opera Chorus,4,20.75
990,0.49,Amedeo Minghi,4,50.5
991,0.1889999999999999,Ameer Vann,2,53.0
992,0.5016666666666666,Amel Larrieux,6,43.33333333333334
993,0.354,Amelia van Hootens,2,58.0
994,0.5032466019417474,America,103,39.38834951456311
995,0.6362857142857142,American Authors,14,58.57142857142857
996,0.723,American Breed,2,21.0
997,0.0377,American Concert Orchestra,2,0.0
998,0.2828888888888889,American Football,18,45.11111111111112
999,0.212,American Head Charge,2,50.0
1000,0.5820000000000001,American Hi-Fi,6,52.0
1001,0.467,American Paratrooper,2,48.0
1002,0.10385,American Symphony Orchestra,8,31.5
1003,0.7551666666666668,Amerie,12,50.0
1004,0.2053333333333333,Amick Byram,3,49.66666666666666
1005,0.914,Amii Stewart,2,58.0
1006,0.737142857142857,Amil,7,42.0
1007,0.2091566666666666,Amilcare Ponchielli,30,2.0
1008,0.25,Amina,2,53.0
1009,0.6312068965517241,Aminé,29,65.41379310344827
1010,0.4895000000000001,Amir Jan,4,0.0
1011,0.31296,Amir Khan,5,6.8
1012,0.236,Amir Obe,2,60.0
1013,0.6337942386831278,Amirbai Karnataki,243,0.1604938271604938
1014,0.8290000000000001,Amistades Peligrosas,4,62.0
1015,0.6431111111111112,Amit Kumar,9,33.55555555555556
1016,0.4270000000000001,Amit Trivedi,1,51.0
1017,0.4996153846153847,Amitabh Bachchan,13,33.384615384615394
1018,0.4270000000000001,Amitabh Bhattacharya,2,51.0
1019,0.36,Ammiel López Reale,2,0.0
1020,0.3429999999999999,Amnesty,2,44.0
1021,0.317875,Amon Amarth,16,54.0
1022,0.5083333333333333,Amon Düül II,6,32.0
1023,0.345,Amon Tobin,8,44.0
1024,0.3695555555555557,Amos Lee,18,54.88888888888889
1025,0.536,Amp Dog Knight,2,49.0
1026,0.614,Amp Live,3,46.66666666666666
1027,0.6296666666666667,Amr Diab,6,53.66666666666666
1028,0.825,Amritlal,2,0.0
1029,0.3628636363636364,Amsterdam Baroque Orchestra,22,29.5
1030,0.0402,Amsterdam Sinfonietta,2,59.0
1031,0.1755199999999999,Amsterdam Toonkunst Choir,10,0.2
1032,0.5176666666666666,Amy Adams,6,52.83333333333334
1033,0.188,Amy Beach,1,49.0
1034,0.5720000000000001,Amy Castle,2,51.0
1035,0.3794125,Amy Grant,96,38.29166666666666
1036,0.37,Amy Hanaiali'i,1,35.0
1037,0.51,Amy Helm,1,32.0
1038,0.2319999999999999,Amy Irving,1,43.0
1039,0.15732,Amy Lee,10,58.4
1040,0.556,Amy Liz,2,57.0
1041,0.119,Amy Lou Barnes,1,40.0
1042,0.17,Amy Millan,3,55.0
1043,0.109,Amy Soonyoung,2,58.0
1044,0.406,Amy Spanger,4,27.5
1045,0.789,Amy White,1,34.0
1046,0.5240845070422535,Amy Winehouse,71,53.76056338028169
1047,0.0618,Amy Woodforde-Finden,1,0.0
1048,0.4052857142857143,Amália Rodrigues,14,16.571428571428573
1049,0.5241707317073172,AmáΙia Rodrigues,41,1.5121951219512195
1050,0.8584999999999999,América Sierra,2,55.0
1051,0.3902857142857142,Ana Belén,7,51.85714285714285
1052,0.6799473684210526,Ana Bárbara,19,50.0
1053,0.2019999999999999,Ana Cirré,2,53.0
1054,0.0785,Ana Criado,2,1.0
1055,0.4720909090909092,Ana Gabriel,77,52.77922077922078
1056,0.452,Ana Olgica,2,66.0
1057,0.7384999999999999,Ana Tijoux,4,58.5
1058,0.7020000000000001,Ana Torroja,2,65.0
1059,0.6974444444444443,Anahí,27,60.77777777777778
1060,0.5465,Ananda Shankar,8,35.75
1061,0.3544999999999999,Anantadev Mukherjee,4,0.0
1062,0.6676666666666665,Anarbor,12,54.33333333333334
1063,0.649,Anastacia,2,42.0
1064,0.344,Anasuya Mukherjee,6,0.0
1065,0.0387333333333333,Anatole Fistoulari,6,0.0
1066,0.638,Anatoli Gorokhov,1,31.0
1067,0.03435,Anatoly Lyadov,2,9.0
1068,0.3879999999999999,Anawim,2,28.0
1069,0.815,Anayka,4,56.5
1070,0.513,Anaïs Mitchell,1,45.0
1071,0.496625,Anberlin,16,49.125
1072,0.0853722222222222,Anca Elena,36,0.0
1073,0.677,Ancient Grease,2,23.0
1074,0.297,Anders Christensen,2,3.0
1075,0.2289999999999999,Anders Miolin,1,39.0
1076,0.331,Anders Osborne,2,45.0
1077,0.3461428571428571,Anders Soldh,7,38.285714285714285
1078,0.5640980392156861,Anderson .Paak,51,58.70588235294117
1079,0.129,Anderson Bruford Wakeman Howe,2,39.0
1080,0.68,Anderson East,2,62.0
1081,0.354,Andes,2,25.0
1082,0.851,Andikiru,2,50.0
1083,0.174,Andra Day,2,76.0
1084,0.5345555555555556,Andrae Crouch,9,28.0
1085,0.037,Andre Anichanov,2,41.0
1086,0.415,Andre Benjamin,2,60.0
1087,0.217,Andre Diez,1,0.0
1088,0.963,Andre Ekyan,2,34.0
1089,0.0223,Andre Francis,1,17.0
1090,0.3094466666666667,Andre Kostelanetz,30,3.1
1091,0.3049076923076922,Andre Kostelanetz & His Orchestra,26,7.730769230769233
1092,0.8740000000000001,Andre Legacy,1,46.0
1093,0.5546842105263158,Andre Nickatina,19,41.47368421052632
1094,0.631,Andre Nickatina aka Dre Dog,2,33.0
1095,0.163,Andre de Ridder,2,54.0
1096,0.2753062499999999,Andrea Bocelli,32,53.21875
1097,0.6612,Andrea Burns,5,48.0
1098,0.354,Andrea Falconieri,1,0.0
1099,0.501,Andrea Ferrario,2,0.0
1100,0.177,Andrea Martin,1,49.0
1101,0.5043076923076923,Andrea McArdle,13,24.0
1102,0.042,Andrea Rost,1,2.0
1103,0.745,Andrea Storm Kaden,2,58.0
1104,0.847,Andrea True Connection,2,50.0
1105,0.2243333333333333,Andrea Wolper,24,0.0
1106,0.043,Andreas Delfs,2,45.0
1107,0.158,Andreas Groethuysen,2,40.0
1108,0.0442,Andreas Moss,2,67.0
1109,0.0419,Andreas Scholl,2,50.0
1110,0.4086666666666667,Andreas Spagadoros,3,0.6666666666666666
1111,0.4766555555555555,Andreas Vollenweider,9,32.666666666666664
1112,0.5379999999999999,Andreas Weise,2,64.0
1113,0.91,Andres Herrera,2,56.0
1114,0.932,Andres Landero Y Su Conjunto,2,37.0
1115,0.0523,Andrew Bayer,4,26.5
1116,0.232,Andrew Belle,8,56.0
1117,0.513,Andrew Bird,8,48.25
1118,0.226448717948718,Andrew Davis,39,12.256410256410255
1119,0.195,Andrew Dice Clay,2,27.0
1120,0.8366666666666668,Andrew E.,6,45.33333333333334
1121,0.283,Andrew Ehra,2,0.0
1122,0.8086086956521741,Andrew Gold,23,48.65217391304348
1123,0.4763636363636365,Andrew Hill,11,17.636363636363637
1124,0.41,Andrew Jackman,2,44.0
1125,0.04645,Andrew Litton,4,41.0
1126,0.2902224489795919,Andrew Lloyd Webber,98,36.275510204081634
1127,0.4,Andrew Manze,6,49.0
1128,0.199,Andrew McMahon in the Wilderness,4,54.5
1129,0.147,Andrew Mogrelia,2,37.0
1130,0.103,Andrew Moreno,2,0.0
